ROR ID	Label
009vyzb24	Ошский технологический университет им.Академика М.М. Адышева
036f4sz05	Łukasiewicz Research Network
036f4sz05	Sieć Badawcza Łukasiewicz
01hg8p552	Laboratoire de Physique Nucléaire et de Hautes Énergies
01hg8p552	LPNHE
01hg8p552	LPNHE Paris
054nkx469	Capital University of Physical Education and Sports
054nkx469	首都体育学院
0426xa281	Universidad Tecnológica de Aguascalientes
0426xa281	UTAGS
01bbs6821	Fisk University
01bbs6821	Universidad de Fisk
03dwxvb85	Jamia Hamdard
03r519674	RIKEN Center for Computational Science
03r519674	国立研究開発法人理化学研究所計算科学研究センター
03r519674	CCS
05e830h62	Institute of Physical Chemistry
05e830h62	Instytut Chemii Fizycznej Polskiej Akademii Nauk
05e830h62	IChF PAN
05e830h62	IPC PAS
010dvvh94	Instituto Politécnico de Leiria
010dvvh94	Polytechnic Institute of Leiria
010dvvh94	IPL
00bah2v32	Kyrgyz State Medical Academy
00bah2v32	KSMA
00bah2v32	I.K. Akhunbaev Kyrgyz State Medical Academy
01tay0360	Park Nicollet Health Services
01xxp6985	Kōchi University
01xxp6985	高知大学
01xxp6985	Kōchi Daigaku
033px5146	Institute of Linguistics
033px5146	Федеральное государственное бюджетное учреждение науки Институт языкознания Российской академии наук
033px5146	Federal State Institution of Science Institute of Linguistics of the Russian Academy of Sciences
033px5146	Yazykoznaniya Institut
04dt6bw53	Tokyo City University
04dt6bw53	東京都市大学
04dt6bw53	Tōkyō toshi daigaku
00h2vm590	University of the Western Cape
00h2vm590	Universiteit van Wes-Kaapland
00h2vm590	UWC
02gxych78	Shantou University Medical College
02gxych78	SUMC
03swyrn62	National Institute of Technology Agartala
03swyrn62	राष्ट्रीय प्रौद्योगिकी संस्थान, अगरतला
03swyrn62	রাষ্ট্রীয় প্রযুক্তি প্রতিষ্ঠান, আগরতলা
03swyrn62	NITA
03swyrn62	NIT Agartala
03swyrn62	Tripura Engineering College
0115qty58	St. Petersburg University of the Ministry of Internal Affairs of Russia
0115qty58	Санкт-Петербургский университет МВД России
01b3qhp76	Research Institute of Fundamental and Clinical Immunology
01b3qhp76	Научно-исследовательский институт фундаментальной и клинической иммунологии
01b3qhp76	NIIFKI
01b3qhp76	Federal State Scientific Institution "Research Institute for Fundamental and Clinical Immunology"
04wegbp55	Tambov State Technical University
04wegbp55	Тамбовский государственный технический университет
04wegbp55	TICE
04wegbp55	TSTU
04wegbp55	Tambov Institute of Chemical Engineering
01t2w0q86	Toi Ohomai Institute of Technology
01kypm263	Kyungpook National University Medical Center
01kypm263	KNUMC
0516ah480	The Graduate University for Advanced Studies, SOKENDAI
0516ah480	総合研究大学院大学
0516ah480	SOKENDAI
00h1gc758	Guilin University of Aerospace Technology
00h1gc758	桂林航天工业学院
00h1gc758	GUAT
04nzrzs08	Skidmore College
016s8vs02	Physical Measurement Laboratory
016s8vs02	PML
0447kww10	University of Miyazaki
0447kww10	宮崎大学
0447kww10	Miyazaki Daigaku
04xv2pc41	Beijing Forestry University
04xv2pc41	北京林业大学
04xv2pc41	BFU
04xv2pc41	BJFU
012tb2g32	Tianjin University
012tb2g32	天津大学
012tb2g32	TJU
012tb2g32	Peiyang University
03sfk2504	South Ural State University
03sfk2504	Южно-Уральский государственный университет
03sfk2504	SUSU
03sfk2504	Chelyabinsk Mechanics and Technology Institute
03sfk2504	Chelyabinsk State Technical University
05p8z3f47	Purdue University System
01a1xfd09	Institute for Nuclear Research
01a1xfd09	Институт ядерных исследований
01a1xfd09	INR
01a1xfd09	Federal State Institution of Science Institute for Nuclear Research of the Russian Academy of Sciences
02jsxsw65	Instituto Tecnológico de Puebla
02jsxsw65	Puebla Technologic Institute
02jsxsw65	ITP
0504dfg48	Tohoku Gakuin University
0504dfg48	東北学院大学
0504dfg48	TGU
04wqh5h97	Institute for Molecular Science
04wqh5h97	分子科学研究所
04wqh5h97	IMS
04wqh5h97	Bunshi Kagaku Kenkyujo
04wqh5h97	Bunshi Kagaku Kenkyuujo
04wqh5h97	Bunshi Kagaku Kenkyūjo
04wqh5h97	NINS Institute for Molecular Science
04wqh5h97	National Institutes of Natural Sciences Institute for Molecular Science
04wqh5h97	ぶんしかがくけんきゅうじょ
04wqh5h97	ブンシカガクケンキュウジョ
03dkvy735	New York Medical College
03dkvy735	NYMC
03dkvy735	New York Med
02kpeqv85	Kyoto University
02kpeqv85	京都大学
02kpeqv85	Kyōto daigaku
0217hb928	Middlebury College
01z07eq06	Hubei Polytechnic University
01z07eq06	湖北理工学院
01z07eq06	HBPU
01qaqcf60	University of Białystok
01qaqcf60	Uniwersytet w Białymstoku
01qaqcf60	UwB
04eyc6d95	University of Antofagasta
04eyc6d95	Universidad de Antofagasta
04eyc6d95	UA
02kv4zf79	National Science and Technology Council
02kv4zf79	國科會
02kv4zf79	MOST
02kv4zf79	NSC
02kv4zf79	Ministry of Science and Technology
02kv4zf79	National Science Council
03jcejr58	The Institute of Statistical Mathematics
03jcejr58	統計数理研究所
03jcejr58	ISM
047rhhm47	Brigham Young University
047rhhm47	BYU
0417sdw47	Korea Basic Science Institute
0417sdw47	KBSI
044nptt90	King's College Hospital
044nptt90	KCH
044nptt90	King's
0346k0491	Gulbenkian Institute for Molecular Medicine
0346k0491	GIMM
05v2p9075	Nahrain University
05v2p9075	جامعة النهرين
05v2p9075	Al-Nahrain University
05v2p9075	Saddam University
037zgn354	Johns Hopkins Medicine
04c4dkn09	University of Science and Technology of China
04c4dkn09	中国科学技术大学
04c4dkn09	USTC
04gns8903	Joint Institute for High Temperatures
04gns8903	Федеральное государственное бюджетное учреждение науки Институт энергетических исследований Российской академии наук
04gns8903	JIHT
04gns8903	Federal State Institution of Science Joint Institute for High Temperatures of the Russian Academy of Sciences
036x5ad56	University of Luxembourg
036x5ad56	Universität Luxemburg
036x5ad56	Université du Luxembourg
05p61mv27	The Dodd-Walls Centre for Photonic and Quantum Technologies
05p61mv27	DWC
0389pw608	Center for High Pressure Science and Technology Advanced Research
0389pw608	北京高压科学研究中心
0389pw608	HPSTAR
04q0r6m34	Universidad Autónoma de la Ciudad de México
04q0r6m34	UACM
04q0r6m34	Universidad de la Ciudad de México
03kv08d37	Taiyuan University of Technology
03kv08d37	太原理工大学
05c3bnw72	V.V. Dokuchaev Soil Science Institute
05c3bnw72	State Scientific Institution Soil Institute named after VV Dokuchaeva Russian Academy of Agricultural Sciences
02wmsc916	Guizhou University
02wmsc916	贵州大学
02wmsc916	Guìzhōu Dàxué
03ke6d638	Universitas Gadjah Mada
03ke6d638	UGM
03ke6d638	Gadjah Mada University
02vn11j58	Ulyanovsk State University
02vn11j58	Ульяновский государственный университет
02vn11j58	USU
03pyzpf78	Ural State Pedagogical University
03pyzpf78	Уральский государственный педагогический университет
03pyzpf78	USPU
01an57a31	Pusan National University
01an57a31	부산대학교
01an57a31	PNU
01an57a31	Busan National University
01an57a31	Miryang National University
00pwqz914	Kavli Institute for Particle Astrophysics and Cosmology
00pwqz914	Institut Kavli pour l'astrophysique des particules et la cosmologie
00pwqz914	KIPAC
052bx8q98	Nazarbayev University
052bx8q98	Назарбаев Университет
052bx8q98	Назарбаев Университеті
052bx8q98	NU
05vmv8m79	Frankfurt Institute for Advanced Studies
05vmv8m79	FIAS
029bp0k25	University of Central Arkansas
029bp0k25	UCA
05q65zh81	Chimie ParisTech
05q65zh81	École nationale supérieure de chimie de Paris
05q65zh81	ENSCP 
05q65zh81	Chimie Paris
05q65zh81	National Chemical Engineering Institute in Paris
00j9qag85	Linnaeus University
00j9qag85	Linné-yliopisto
00j9qag85	Linnéuniversitetet
00j9qag85	LNU
00j9qag85	Linaeus University
00j9qag85	Linneaus University
00j9qag85	Linneus University
00j9qag85	University of Linnaeus
01epn2q93	Weber State University
01epn2q93	Université d'État de weber
01epn2q93	WSU
01epn2q93	Weber Stake Academy
04byxyr05	Eunice Kennedy Shriver National Institute of Child Health and Human Development
04byxyr05	NICHD
002h8g185	University of Bath
00q4vv597	Hong Kong University of Science and Technology
00q4vv597	HKUST
0085j8z36	Sacred Heart University
0085j8z36	SHU
05ezss144	Duy Tan University
05ezss144	Trường Đại học Duy Tân
05ezss144	DTU
00nk9hm21	Ingush State University
00nk9hm21	Ингушский Государственный Университет
04sjchr03	Université Laval
04sjchr03	Laval University
00a45v709	Tomsk Polytechnic University
00a45v709	Томский политехнический университет
00a45v709	TPU
041hz9568	Korea Institute for Advanced Study
041hz9568	고등과학원
041hz9568	KIAS
04team556	Dynamique du noyau
04team556	Nuclear Dynamics
04team556	Laboratoire Dynamique du noyau
03f6h9044	Camilo José Cela University
03f6h9044	Universidad Camilo José Cela
03f6h9044	UCJC
04387x656	Università degli Studi del Piemonte Orientale “Amedeo Avogadro”
04387x656	University of Piemonte Orientale Amedeo Avogadro
04387x656	UNIPMN
04387x656	University of Eastern Piedmont
04387x656	University of Eastern Piedmont Amadeo Avogadro
00fbnyb24	University of Würzburg
00fbnyb24	Julius-Maximilians-Universität Würzburg
00fbnyb24	Julius Maximilian University of Würzburg
042170a43	Xizang Minzu University
042170a43	西藏民族学院
042170a43	Tibet Minzu University
042170a43	Tibet University for Nationalities
04vrqzz54	Unité de catalyse et de chimie du solide de Lille
04vrqzz54	Laboratory of Catalysis and Solid State Chemistry
04vrqzz54	UCCS
05nfzf209	Hospital Universitario Infanta Leonor
03a8ase89	Institute of Physics of Molecules and Crystals
03a8ase89	Институт физики молекул и кристаллов
03a8ase89	IFMC
00apj8t60	Bandung Institute of Technology
00apj8t60	Institut Teknologi Bandung
00apj8t60	Institut Tèknologi Bandung
00apj8t60	Technische Hogeschool Bandoeng
00apj8t60	ITB
03n3yg876	Laboratoire de physique des lasers
03n3yg876	Laser Physics Laboratory
03n3yg876	LPL
01rk35k63	Université de Lyon
01rk35k63	Lyongo unibertsitatea
01rk35k63	UDL
01rk35k63	University of Lyon System
03bwzch55	Kyushu Dental University
03bwzch55	九州歯科大学
03bwzch55	Kyūshū Shika Daigaku
01k44g025	Northern Kentucky University
01k44g025	NKU
03b9y4e65	Abdul Wali Khan University Mardan
03b9y4e65	AWKUM
03z98aa86	Russian State Social University
03z98aa86	Российский государственный социальный университет
03z98aa86	RSSU
03z98aa86	Moscow State Social University
04f2nsd36	Lancaster University
04f2nsd36	Prifysgol Caerhirfryn
00swtqp09	Key Laboratory of Guangdong Province
00swtqp09	广东省重点实验室
02n2fzt79	Boston College
02n2fzt79	BC
01t81sv44	University of Information Technology and Management in Rzeszow
01t81sv44	Wyższa Szkoła Informatyki i Zarządzania w Rzeszowie
01t81sv44	UITM
034t3zs45	Shaanxi University of Science and Technology
034t3zs45	陕西科技大学
034t3zs45	SUST
034t3zs45	Beijing Institute of Light Industry
034t3zs45	Northwest Institute of Light Industry
046rm7j60	University of California, Los Angeles
046rm7j60	Universidad de California en Los Ángeles
046rm7j60	Université de Californie à Los Angeles
046rm7j60	UCLA
046rm7j60	State Normal School at Los Angeles
046rm7j60	University of California Southern Branch
046rm7j60	University of California at Los Angeles
001hv0k59	Toyota Technological Institute
001hv0k59	豊田工業大学
001hv0k59	TTI
02txfnf15	Yanshan University
02txfnf15	燕山大学
02txfnf15	YSU
02txfnf15	Yānshān dàxué
041990296	Bratsk State University
041990296	Братский государственный университет
039spa369	Universidad Tecnológica Fidel Velázquez
05hffr360	Khalifa University of Science and Technology
05hffr360	جامعة خليفة للعلوم والتكنولوجيا والبحوث
05hffr360	KUSTAR
05hffr360	Khalifa University
03ftejk10	V. N. Karazin Kharkiv National University
03ftejk10	Харківський національний університет імені В. Н. Каразіна
03ftejk10	Харьковский национальный университет имени В. Н. Каразина
03ftejk10	Karazin University
03ftejk10	Vasily Karazin Kharkov National University
03ftejk10	Каразінський університет
049faq822	Institute of Natural Resources
049faq822	INR
017bynh47	Hospital La Paz Institute for Health Research
017bynh47	IDIPAZ
05bmnqf11	Universidad Da Vinci
05bmnqf11	UDV
05bmnqf11	Davinci University
05bmnqf11	UDAVINCI
00ynnr806	Royal Botanic Gardens, Kew
03qqbe534	Korea National University of Transportation
03qqbe534	한국교통대학교
03qqbe534	KNUT
05k705z76	Institut de Recherche sur les Lois Fondamentales de l'Univers
05k705z76	IRFU
047exzk05	Nuclear Safety Institute
047exzk05	Институт ядерной безопасности
047exzk05	IBRAE RAN
04kynyg17	Politeknik Negeri Ujung Pandang
04kynyg17	PNUP
04kynyg17	State Polytechnic of Ujung Pandang
04kynyg17	Ujung Pandang State Polytechnic
03xc55g68	Université Mohammed VI Polytechnique
03xc55g68	UM6P
05qghxh33	Stony Brook University
05qghxh33	Universidad de Stony Brook
05qghxh33	Université d'État de new york à stony brook
05qghxh33	SBU
05qghxh33	SUNY Stony Brook
05qghxh33	State University of New York Stony Brook
00183pc12	Kharkiv Institute of Physics and Technology
00183pc12	Харківський фізико-технічний інститут
00183pc12	Харьковский физико-технический институт
00183pc12	KIPT
00183pc12	National Scientific Center Kharkiv Institute of Physics and Technology
00183pc12	Ukrainian Institute of Physics and Technology
04zaypm56	National Research Council
04zaypm56	Conseil National de la Recherche
04zaypm56	Consiglio Nazionale delle Ricerche
04zaypm56	CNR
012a91z28	Universidad de Zaragoza
012a91z28	Universitat de Saragossa
012a91z28	University of Zaragoza
012a91z28	Zaragozako Unibertsitatea
012a91z28	UNIZAR
012a91z28	Saragossa University
012a91z28	Universidad Zaragoza
04tsk2644	Ruhr University Bochum
04tsk2644	Ruhr-Universität Bochum
04tsk2644	RUB
00z54nq84	Institut de Physique
00z54nq84	INP
03kk7td41	Cardiff University
03kk7td41	Prifysgol Caerdydd
01yecy831	Siberian State Medical University
01yecy831	Сибирский государственный медицинский университет
